ABSGR,AEDAT,ANGDT,BEDAT,BNDDT,BSART,BSTYP,BUKRS,BWBDT,DPAMT,DPDAT,DPPCT,EBELN,EKGRP,EKORG,ERNAM,GWLDT,IHRAN,KALSM,KDATB,KDATE,KNUMV,KTWRT,LANDS,LASTCHANGEDATETIME,LIFNR,LPONR,MANDT,PINCR,PROCSTAT,RETPC,RLWRT,SPRAS,STAFO,STATU,STCEG_L,UPINC,WAERS,WKURS,ZBD1P,ZBD1T,ZBD2P,ZBD2T,ZBD3T,ZTERM
00,06/22/2026,00/00/0000,06/22/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000412,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000431,0.00,US,"20,260,622,081,200.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/19/2026,00/00/0000,06/19/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000413,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000432,0.00,US,"20,260,619,171,001.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/22/2026,00/00/0000,06/22/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000414,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000433,0.00,US,"20,260,622,092,400.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/22/2026,00/00/0000,06/22/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000415,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000434,0.00,US,"20,260,622,110,100.0000000",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/22/2026,00/00/0000,06/22/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000416,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000435,0.00,US,"20,260,622,114,904.0000000",0000105800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/22/2026,00/00/0000,06/22/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000417,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000436,0.00,US,"20,260,622,130,300.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/22/2026,00/00/0000,06/22/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000418,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000437,0.00,US,"20,260,622,131,800.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/22/2026,00/00/0000,06/22/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000419,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000438,0.00,US,"20,260,622,134,825.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/22/2026,00/00/0000,06/22/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000420,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000439,0.00,US,"20,260,622,161,651.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/22/2026,00/00/0000,06/22/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000421,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000440,0.00,US,"20,260,622,164,734.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/23/2026,00/00/0000,06/23/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000422,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000441,0.00,US,"20,260,623,080,900.0000000",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/23/2026,00/00/0000,06/23/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000423,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000442,0.00,US,"20,260,623,082,000.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/23/2026,00/00/0000,06/23/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000424,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000443,0.00,US,"20,260,623,105,042.0000000",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/23/2026,00/00/0000,06/23/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000425,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000444,0.00,US,"20,260,623,112,000.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/23/2026,00/00/0000,06/23/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000426,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000445,0.00,US,"20,260,623,115,617.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/23/2026,00/00/0000,06/23/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000427,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000446,0.00,US,"20,260,623,131,100.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/23/2026,00/00/0000,06/23/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000428,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000447,0.00,US,"20,260,623,151,113.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/23/2026,00/00/0000,06/23/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000429,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000448,0.00,US,"20,260,623,152,213.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/23/2026,00/00/0000,06/23/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000430,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000449,0.00,US,"20,260,623,161,718.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/23/2026,00/00/0000,06/23/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000431,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000450,0.00,US,"20,260,623,171,437.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/23/2026,00/00/0000,06/23/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000432,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000451,0.00,US,"20,260,623,172,337.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/24/2026,00/00/0000,06/24/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000433,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000452,0.00,US,"20,260,624,081,100.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/24/2026,00/00/0000,06/24/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000434,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000453,0.00,US,"20,260,624,082,700.0000000",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/24/2026,00/00/0000,06/24/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000435,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000454,0.00,US,"20,260,624,100,034.0000000",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/24/2026,00/00/0000,06/24/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000436,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000455,0.00,US,"20,260,624,101,750.0000000",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/24/2026,00/00/0000,06/24/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000437,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000456,0.00,US,"20,260,624,105,728.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/24/2026,00/00/0000,06/24/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000438,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000457,0.00,US,"20,260,624,111,128.0000000",0001003070,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/24/2026,00/00/0000,06/24/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000439,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000458,0.00,US,"20,260,624,130,800.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/24/2026,00/00/0000,06/24/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000440,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000459,0.00,US,"20,260,624,153,056.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/25/2026,00/00/0000,06/25/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000441,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000460,0.00,US,"20,260,625,080,900.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/25/2026,00/00/0000,06/25/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000442,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000461,0.00,US,"20,260,625,082,400.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/25/2026,00/00/0000,06/25/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000443,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000462,0.00,US,"20,260,625,111,200.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/25/2026,00/00/0000,06/25/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000444,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000463,0.00,US,"20,260,625,112,100.0000000",0001003070,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/25/2026,00/00/0000,06/25/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000445,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000464,0.00,US,"20,260,625,112,900.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/25/2026,00/00/0000,06/25/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000446,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000465,0.00,US,"20,260,625,114,300.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/25/2026,00/00/0000,06/25/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000447,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000466,0.00,US,"20,260,625,115,500.0000000",0000109800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/25/2026,00/00/0000,06/25/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000448,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000467,0.00,US,"20,260,625,130,500.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/25/2026,00/00/0000,06/25/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000449,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000468,0.00,US,"20,260,625,131,800.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/25/2026,00/00/0000,06/25/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000450,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000469,0.00,US,"20,260,625,134,459.0000000",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/25/2026,00/00/0000,06/25/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000451,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000470,0.00,US,"20,260,625,155,646.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/25/2026,00/00/0000,06/25/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000452,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000471,0.00,US,"20,260,625,163,855.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/25/2026,00/00/0000,06/25/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000453,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000472,0.00,US,"20,260,625,165,924.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/26/2026,00/00/0000,06/26/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000454,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000473,0.00,US,"20,260,626,093,700.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/26/2026,00/00/0000,06/26/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000455,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000474,0.00,US,"20,260,626,112,735.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/26/2026,00/00/0000,06/26/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000456,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000475,0.00,US,"20,260,626,114,102.0000000",0000110800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/26/2026,00/00/0000,06/26/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000457,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000476,0.00,US,"20,260,626,124,300.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/26/2026,00/00/0000,06/26/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000458,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000477,0.00,US,"20,260,626,132,521.0000000",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/26/2026,00/00/0000,06/26/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000459,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000478,0.00,US,"20,260,626,161,540.0000000",0001003070,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/29/2026,00/00/0000,06/29/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000460,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000479,0.00,US,"20,260,629,080,900.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/29/2026,00/00/0000,06/29/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000461,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000480,0.00,US,"20,260,629,081,600.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/29/2026,00/00/0000,06/29/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000462,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000481,0.00,US,"20,260,629,082,400.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/29/2026,00/00/0000,06/29/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000463,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000482,0.00,US,"20,260,629,083,500.0000000",0000107800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/29/2026,00/00/0000,06/29/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000464,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000483,0.00,US,"20,260,629,103,824.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/29/2026,00/00/0000,06/29/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000465,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000484,0.00,US,"20,260,629,110,800.0000000",0001003070,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/29/2026,00/00/0000,06/29/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000466,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000485,0.00,US,"20,260,629,113,654.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/29/2026,00/00/0000,06/29/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000467,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000486,0.00,US,"20,260,629,132,100.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/29/2026,00/00/0000,06/29/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000468,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000487,0.00,US,"20,260,629,144,348.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/29/2026,00/00/0000,06/29/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000469,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000488,0.00,US,"20,260,629,152,824.0000000",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/30/2026,00/00/0000,06/30/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000470,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000489,0.00,US,"20,260,630,081,500.0000000",0000103800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/30/2026,00/00/0000,06/30/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000471,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000490,0.00,US,"20,260,630,082,700.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/30/2026,00/00/0000,06/30/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000472,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000491,0.00,US,"20,260,630,083,900.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/30/2026,00/00/0000,06/30/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000473,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000492,0.00,US,"20,260,630,085,000.0000000",0000106800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/30/2026,00/00/0000,06/30/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000474,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000493,0.00,US,"20,260,630,111,746.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/30/2026,00/00/0000,06/30/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000475,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000494,0.00,US,"20,260,630,112,846.0000000",0000105800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/30/2026,00/00/0000,06/30/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000476,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000495,0.00,US,"20,260,630,131,200.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/30/2026,00/00/0000,06/30/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000477,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000496,0.00,US,"20,260,630,132,400.0000000",0000108800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/30/2026,00/00/0000,06/30/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000478,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000497,0.00,US,"20,260,630,133,500.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/30/2026,00/00/0000,06/30/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000479,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000498,0.00,US,"20,260,630,160,516.0000000",0000101800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
00,06/30/2026,00/00/0000,06/30/2026,00/00/0000,NB,F,US00,00/00/0000,0.00,00/00/0000,0.00,4500000480,N00,US00,buyer_mi00,00/00/0000,00/00/0000,RM0000,00/00/0000,00/00/0000,1000000499,0.00,US,"20,260,630,161,516.0000000",0000112800,00010,204,00010,02,0.00,0.00,E,SAP,9,US,00001,USD,1.00000,0.000,0,0.000,0,0,0001
